1103,,3,"Finoli, Mr. Luigi",male,
1104,,2,"Deacon, Mr. Percy William",male,17.0
1105,,2,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",female,60.0
1106,,3,"Andersson, Miss. Ida Augusta Margareta",female,38.0
1107,,1,"Head, Mr. Christopher",male,42.0
1108,,3,"Mahon, Miss. Bridget Delia",female,
1109,,1,"Wick, Mr. George Dennick",male,57.0
1110,,1,"Widener, Mrs. George Dunton (Eleanor Elkins)",female,50.0
1111,,3,"Thomson, Mr. Alexander Morrison",male,
1112,,2,"Duran y More, Miss. Florentina",female,30.0
1113,,3,"Reynolds, Mr. Harold J",male,21.0
1114,,2,"Cook, Mrs. (Selena Rogers)",female,22.0
1115,,3,"Karlsson, Mr. Einar Gervasius",male,21.0
1117,,3,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",female,
1118,,3,"Asplund, Mr. Johan Charles",male,23.0
1119,,3,"McNeill, Miss. Bridget",female,
1120,,3,"Everett, Mr. Thomas James",male,40.5
1121,,2,"Hocking, Mr. Samuel James Metcalfe",male,36.0
1122,,2,"Sweet, Mr. George Frederick",male,14.0
1123,,1,"Willard, Miss. Constance",female,21.0
1124,,3,"Wiklund, Mr. Karl Johan",male,21.0
1125,,3,"Linehan, Mr. Michael",male,
1126,,1,"Cumings, Mr. John Bradley",male,39.0
1127,,3,"Vendel, Mr. Olof Edvin",male,20.0
1128,,1,"Warren, Mr. Frank Manley",male,64.0
1129,,3,"Baccos, Mr. Raffull",male,20.0
1130,,2,"Hiltunen, Miss. Marta",female,18.0
1131,,1,"Douglas, Mrs. Walter Donald (Mahala Dutton)",female,48.0
1132,,1,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",female,55.0
1133,,2,"Christy, Mrs. (Alice Frances)",female,45.0
1134,,1,"Spedden, Mr. Frederic Oakley",male,45.0
1135,,3,"Hyman, Mr. Abraham",male,
1136,,3,"Johnston, Master. William Arthur Willie""""",male,
1137,,1,"Kenyon, Mr. Frederick R",male,41.0
1138,,2,"Karnes, Mrs. J Frank (Claire Bennett)",female,22.0
1139,,2,"Drew, Mr. James Vivian",male,42.0
1140,,2,"Hold, Mrs. Stephen (Annie Margaret Hill)",female,29.0
1143,,3,"Abrahamsson, Mr. Abraham August Johannes",male,20.0
1144,,1,"Clark, Mr. Walter Miller",male,27.0
1145,,3,"Salander, Mr. Karl Johan",male,24.0
1146,,3,"Wenzel, Mr. Linhart",male,32.5
1147,,3,"MacKay, Mr. George William",male,
1148,,3,"Mahon, Mr. John",male,
1151,,3,"Midtsjo, Mr. Karl Albert",male,21.0
1152,,3,"de Messemaeker, Mr. Guillaume Joseph",male,36.5
1153,,3,"Nilsson, Mr. August Ferdinand",male,21.0
1154,,2,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",female,29.0
1155,,3,"Klasen, Miss. Gertrud Emilia",female,1.0
1157,,3,"Lyntakoff, Mr. Stanko",male,
1158,,1,"Chisholm, Mr. Roderick Robert Crispin",male,
1160,,3,"Howard, Miss. May Elizabeth",female,
1161,,3,"Pokrnic, Mr. Mate",male,17.0
1162,,1,"McCaffry, Mr. Thomas Francis",male,46.0
1163,,3,"Fox, Mr. Patrick",male,
1165,,3,"Lennon, Miss. Mary",female,
1166,,3,"Saade, Mr. Jean Nassr",male,
1167,,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ",female,20.0
1168,,2,"Parker, Mr. Clifford Richard",male,28.0
1169,,2,"Faunthorpe, Mr. Harry",male,40.0
1171,,2,"Oxenham, Mr. Percy Thomas",male,22.0
1173,,3,"Peacock, Master. Alfred Edward",male,0.75
1175,,3,"Touma, Miss. Maria Youssef",female,9.0
1176,,3,"Rosblom, Miss. Salli Helena",female,2.0
1178,,3,"Franklin, Mr. Charles (Charles Fardon)",male,
1179,,1,"Snyder, Mr. John Pillsbury",male,24.0
1180,,3,"Mardirosian, Mr. Sarkis",male,
1181,,3,"Ford, Mr. Arthur",male,
1182,,1,"Rheims, Mr. George Alexander Lucien",male,
1183,,3,"Daly, Miss. Margaret Marcella Maggie""""",female,30.0
1184,,3,"Nasr, Mr. Mustafa",male,
1185,,1,"Dodge, Dr. Washington",male,53.0
1186,,3,"Wittevrongel, Mr. Camille",male,36.0
1187,,3,"Angheloff, Mr. Minko",male,26.0
1188,,2,"Laroche, Miss. Louise",female,1.0
1190,,1,"Loring, Mr. Joseph Holland",male,30.0
1193,,2,"Malachard, Mr. Noel",male,
1194,,2,"Phillips, Mr. Escott Robert",male,43.0
1195,,3,"Pokrnic, Mr. Tome",male,24.0
1196,,3,"McCarthy, Miss. Catherine Katie""""",female,
1197,,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",female,64.0
1198,,1,"Allison, Mr. Hudson Joshua Creighton",male,30.0
1199,,3,"Aks, Master. Philip Frank",male,0.83
1200,,1,"Hays, Mr. Charles Melville",male,55.0
1201,,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45.0
1202,,3,"Cacic, Mr. Jego Grga",male,18.0
1203,,3,"Vartanian, Mr. David",male,22.0
1204,,3,"Sadowitz, Mr. Harry",male,
1206,,1,"White, Mrs. John Stuart (Ella Holmes)",female,55.0
1210,,3,"Jonsson, Mr. Nils Hilding",male,27.0
1211,,2,"Jefferys, Mr. Ernest Wilfred",male,22.0
1212,,3,"Andersson, Mr. Johan Samuel",male,26.0
1213,,3,"Krekorian, Mr. Neshan",male,25.0
1215,,1,"Rowe, Mr. Alfred G",male,33.0
1216,,1,"Kreuchen, Miss. Emilie",female,39.0
1217,,3,"Assam, Mr. Ali",male,23.0
1220,,2,"Clarke, Mr. Charles Valentine",male,29.0
1221,,2,"Enander, Mr. Ingvar",male,21.0
1222,,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",female,48.0
1223,,1,"Dulles, Mr. William Crothers",male,39.0
1224,,3,"Thomas, Mr. Tannous",male,
1226,,3,"Cor, Mr. Ivan",male,27.0
1227,,1,"Maguire, Mr. John Edward",male,30.0
1228,,2,"de Brito, Mr. Jose Joaquim",male,32.0
1229,,3,"Elias, Mr. Joseph",male,39.0
1231,,3,"Betros, Master. Seman",male,
1232,,2,"Fillbrook, Mr. Joseph Charles",male,18.0
1234,,3,"Sage, Mr. John George",male,
1235,,1,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",female,58.0
1236,,3,"van Billiard, Master. James William",male,
1237,,3,"Abelseth, Miss. Karen Marie",female,16.0
1238,,2,"Botsford, Mr. William Hull",male,26.0
1240,,2,"Giles, Mr. Ralph",male,24.0
1243,,2,"Stokes, Mr. Philip Joseph",male,25.0
1244,,2,"Dibden, Mr. William",male,18.0
1246,,3,"Dean, Miss. Elizabeth Gladys Millvina""""",female,0.17
1247,,1,"Julian, Mr. Henry Forbes",male,50.0
1248,,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",female,59.0
1250,,3,"O'Keefe, Mr. Patrick",male,
1251,,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",female,30.0
1253,,2,"Mallet, Mrs. Albert (Antoinette Magnin)",female,24.0
1254,,2,"Ware, Mrs. John James (Florence Louise Long)",female,31.0
1255,,3,"Strilic, Mr. Ivan",male,27.0
1257,,3,"Sage, Mrs. John (Annie Bullen)",female,
1258,,3,"Caram, Mr. Joseph",male,
1259,,3,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",female,22.0
1261,,2,"Pallas y Castello, Mr. Emilio",male,29.0
1262,,2,"Giles, Mr. Edgar",male,21.0
1263,,1,"Wilson, Miss. Helen Alice",female,31.0
1264,,1,"Ismay, Mr. Joseph Bruce",male,49.0
1267,,1,"Bowen, Miss. Grace Scott",female,45.0
1268,,3,"Kink, Miss. Maria",female,22.0
1269,,2,"Cotterill, Mr. Henry Harry""""",male,21.0
1270,,1,"Hipkins, Mr. William Edward",male,55.0
1271,,3,"Asplund, Master. Carl Edgar",male,5.0
1272,,3,"O'Connor, Mr. Patrick",male,
1273,,3,"Foley, Mr. Joseph",male,26.0
1274,,3,"Risien, Mrs. Samuel (Emma)",female,
1275,,3,"McNamee, Mrs. Neal (Eileen O'Leary)",female,19.0
1276,,2,"Wheeler, Mr. Edwin Frederick""""",male,
1278,,3,"Aronsson, Mr. Ernst Axel Algot",male,24.0
1279,,2,"Ashby, Mr. John",male,57.0
1280,,3,"Canavan, Mr. Patrick",male,21.0
1281,,3,"Palsson, Master. Paul Folke",male,6.0
1282,,1,"Payne, Mr. Vivian Ponsonby",male,23.0
1283,,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",female,51.0
1284,,3,"Abbott, Master. Eugene Joseph",male,13.0
1285,,2,"Gilbert, Mr. William",male,47.0
1286,,3,"Kink-Heilmann, Mr. Anton",male,29.0
1287,,1,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",female,18.0
1288,,3,"Colbert, Mr. Patrick",male,24.0
1289,,1,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",female,48.0
1290,,3,"Larsson-Rondberg, Mr. Edvard A",male,22.0
1291,,3,"Conlon, Mr. Thomas Henry",male,31.0
1292,,1,"Bonnell, Miss. Caroline",female,30.0
1293,,2,"Gale, Mr. Harry",male,38.0
1294,,1,"Gibson, Miss. Dorothy Winifred",female,22.0
1295,,1,"Carrau, Mr. Jose Pedro",male,17.0
1296,,1,"Frauenthal, Mr. Isaac Gerald",male,43.0
1297,,2,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",male,20.0
1298,,2,"Ware, Mr. William Jeffery",male,23.0
1299,,1,"Widener, Mr. George Dunton",male,50.0
1300,,3,"Riordan, Miss. Johanna Hannah""""",female,
1301,,3,"Peacock, Miss. Treasteall",female,3.0
1302,,3,"Naughton, Miss. Hannah",female,
1304,,3,"Henriksson, Miss. Jenny Lovisa",female,28.0
1306,,1,"Oliva y Ocana, Dona. Fermina",female,39.0
1307,,3,"Saether, Mr. Simon Sivertsen",male,38.5
1308,,3,"Ware, Mr. Frederick",male,
1309,,3,"Peter, Master. Michael J",male,
